,TECH,CGNX,MOH,FICO,SEDG,XPO,SBNY,CPT,CDAY,MASI,GGG,FDS,BRO,WSM,MPW,LII,TTC,NDSN,STLD,RH,TREX,RPM,AXON,CREE,JAZZ,FIVE,DAR,DECK,WTRG,CABO,RGEN,LAD,OC,TRGP,AZPN,HUBB,CSL,EWBC,JLL,MIDD,CLF,UGI,RS,MANH,WSO,LEA,PEN,OLED,Y,MKSI,SYNH,NBIX,ATR,FHN,SCI,RUN,ACM,LAMR,CIEN,CONE,WEX,AMED,STOR,BLDR,OHI,SAM,LSI,KSS,AFG,OSK,NNN,ARW,UTHR,CPRI,G,EHC,DCI,ITT,GNTX,AGCO,LECO,REXR,AIRC,FSLR,IIVI,HRC,RGA,PII,CBSH,CHE,BC,JBL,RGLD,SMG,IAA,LSCC,TPX,CROX,RNR,PCTY,SEIC,KRC,XEC,THC,WWD,CASY,ORI,HOG,MAT,NVST,AMG,YETI,FR,SLAB,STAA,FFIN,FAF,OGE,SF,TTEK,HQY,CHDN,BRKS,VAC,CNXC,BRX,WH,EGP,JEF,ACC,SON,SKX,EME,SRCL,JHG,ARWR,LHCG,SLM,PNFP,PB,COHR,POST,DKS,FOXF,TOL,LITE,SNV,BJ,MAN,MDU,OLN,TXRH,BLD,NYT,FL,GMED,HALO,INGR,CFR,LFUS,THO,AYI,NCR,X,CACI,MSA,LSTR,CDK,JCOM,EXP,COR,PRI,VVV,KNX,MTZ,EVR,EXEL,EQT,LPX,HELE,ACHC,NATI,CC,AEO,DEI,SYNA,CUZ,SRC,SLG,VNT,CFX,TKR,KBR,MMS,VLY,RBC,AN,TDC,JBLU,IBKR,FLS,RYN,NYCB,ADS,IDA,SAIC,OLLI,QDEL,NVT,ASGN,GXO WI,GME,WING,ESNT,VSCO WI,CIT,GXO,VSCO,GVMXX,PRAH,SNX,SAIA,IRDM,IART,PFGC,MEDP,VMI,APPS,TNDM,SGMS,PRGO,n/a,SMTC,PACW,CAR,BYD,GBCI,COG,GT,OZK,NOV,UNM,CLH,CW,MTG,WOLF,RRX,ZD,HFC,ASH,BXS,CADE,AVNT,NFG,WTFC,BRKR,SSD,SUM
09/30/2021,0.0,0.63,0.69,0.5,0.62,0.35,0.7,0.62,0.0,0.59,0.52,0.58,0.0,0.61,0.51,0.44,0.44,0.56,0.5,0.5,0.53,0.43,0.49,0.41,0.34,0.46,0.51,0.44,0.44,0.38,0.66,0.45,0.39,0.47,0.36,0.42,0.45,0.47,0.53,0.41,0.4,0.38,0.39,0.43,0.38,0.4,0.39,0.34,0.37,0.36,0.41,0.38,0.33,0.38,0.43,0.39,0.4,0.42,0.34,0.38,0.34,0.0,0.34,0.48,0.31,0.0,0.38,0.37,0.36,0.31,0.32,0.35,0.37,0.34,0.35,0.32,0.32,0.31,0.33,0.33,0.33,0.33,0.32,0.4,0.27,0.41,0.32,0.29,0.31,0.31,0.32,0.38,0.27,0.25,0.32,0.39,0.41,0.4,0.28,0.48,0.27,0.3,0.38,0.31,0.31,0.3,0.28,0.25,0.28,0.29,0.27,0.34,0.29,0.25,0.27,0.25,0.32,0.28,0.31,0.35,0.24,0.35,0.34,0.3,0.3,0.29,0.31,0.28,0.31,0.29,0.25,0.25,0.27,0.27,0.31,0.29,0.0,0.23,0.3,0.28,0.26,0.27,0.36,0.26,0.29,0.27,0.27,0.33,0.25,0.26,0.31,0.28,0.31,0.36,0.0,0.26,0.24,0.25,0.29,0.29,0.26,0.27,0.0,0.26,0.25,0.0,0.27,0.0,0.29,0.25,0.26,0.26,0.25,0.37,0.0,0.23,0.27,0.26,0.25,0.23,0.25,0.24,0.0,0.0,0.24,0.27,0.24,0.24,0.0,0.25,0.25,0.0,0.24,0.0,0.23,0.25,0.23,0.25,0.0,0.24,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.23,0.24,0.26,0.0,0.49,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.27,0.24,0.0,0.32,0.23,0.0,0.28,0.32,0.34,0.24,0.0,0.0,0.23,0.24,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.28
10/01/2021,0.0,0.61,0.69,0.49,0.61,0.34,0.7,0.63,0.0,0.59,0.52,0.62,0.0,0.61,0.52,0.44,0.45,0.56,0.51,0.5,0.51,0.43,0.5,0.4,0.35,0.45,0.51,0.44,0.44,0.38,0.62,0.44,0.39,0.48,0.36,0.43,0.45,0.48,0.54,0.41,0.4,0.38,0.39,0.41,0.38,0.41,0.38,0.33,0.37,0.36,0.4,0.38,0.34,0.39,0.43,0.38,0.4,0.43,0.34,0.41,0.34,0.0,0.34,0.48,0.31,0.0,0.39,0.36,0.36,0.31,0.33,0.35,0.36,0.34,0.35,0.33,0.32,0.32,0.34,0.34,0.33,0.33,0.33,0.4,0.27,0.42,0.32,0.3,0.32,0.31,0.32,0.38,0.27,0.26,0.31,0.37,0.4,0.4,0.28,0.47,0.27,0.3,0.38,0.31,0.31,0.3,0.28,0.25,0.29,0.3,0.27,0.33,0.29,0.24,0.26,0.25,0.32,0.28,0.31,0.34,0.23,0.36,0.33,0.3,0.32,0.29,0.32,0.29,0.32,0.29,0.25,0.25,0.27,0.27,0.31,0.27,0.0,0.23,0.3,0.28,0.26,0.27,0.36,0.26,0.28,0.27,0.27,0.33,0.25,0.26,0.31,0.28,0.29,0.36,0.0,0.26,0.23,0.26,0.29,0.3,0.29,0.27,0.0,0.26,0.26,0.23,0.26,0.0,0.29,0.24,0.27,0.26,0.25,0.37,0.0,0.23,0.28,0.26,0.26,0.23,0.25,0.23,0.0,0.0,0.25,0.27,0.24,0.24,0.0,0.25,0.26,0.0,0.23,0.0,0.23,0.25,0.23,0.26,0.0,0.24,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.23,0.26,0.0,0.47,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.27,0.23,0.0,0.32,0.23,0.0,0.26,0.32,0.34,0.25,0.0,0.0,0.23,0.24,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.33
10/04/2021,0.0,0.61,0.69,0.49,0.6,0.34,0.71,0.64,0.0,0.59,0.51,0.65,0.0,0.58,0.52,0.44,0.45,0.56,0.49,0.49,0.51,0.44,0.5,0.4,0.34,0.43,0.5,0.43,0.45,0.39,0.64,0.41,0.38,0.49,0.36,0.43,0.45,0.48,0.54,0.41,0.39,0.39,0.39,0.42,0.38,0.4,0.4,0.32,0.38,0.36,0.39,0.39,0.34,0.39,0.44,0.39,0.39,0.43,0.34,0.42,0.34,0.0,0.34,0.46,0.31,0.0,0.39,0.32,0.36,0.3,0.33,0.35,0.36,0.32,0.36,0.32,0.31,0.32,0.34,0.33,0.33,0.34,0.33,0.41,0.27,0.43,0.33,0.29,0.32,0.32,0.32,0.37,0.27,0.26,0.32,0.38,0.39,0.39,0.28,0.48,0.28,0.3,0.39,0.31,0.31,0.3,0.28,0.24,0.28,0.29,0.27,0.32,0.29,0.25,0.26,0.25,0.32,0.29,0.31,0.35,0.23,0.36,0.33,0.29,0.33,0.28,0.31,0.29,0.32,0.29,0.25,0.25,0.27,0.27,0.31,0.28,0.0,0.23,0.31,0.29,0.27,0.28,0.34,0.26,0.28,0.27,0.28,0.33,0.25,0.26,0.3,0.28,0.29,0.36,0.0,0.26,0.25,0.26,0.29,0.29,0.29,0.27,0.0,0.26,0.27,0.23,0.26,0.0,0.28,0.24,0.27,0.26,0.24,0.37,0.0,0.23,0.29,0.27,0.25,0.23,0.25,0.0,0.0,0.0,0.24,0.27,0.24,0.24,0.0,0.25,0.26,0.0,0.24,0.0,0.23,0.26,0.23,0.27,0.0,0.24,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.23,0.24,0.26,0.0,0.47,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.27,0.23,0.0,0.31,0.23,0.0,0.26,0.33,0.35,0.27,0.0,0.0,0.23,0.24,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.36000000000001
10/05/2021,0.0,0.61,0.67,0.49,0.61,0.34,0.74,0.64,0.0,0.58,0.51,0.63,0.0,0.56,0.51,0.43,0.45,0.55,0.48,0.47,0.5,0.43,0.5,0.39,0.34,0.41,0.51,0.43,0.44,0.39,0.61,0.41,0.38,0.49,0.36,0.42,0.45,0.48,0.56,0.41,0.38,0.39,0.39,0.42,0.38,0.4,0.38,0.32,0.37,0.35,0.39,0.41,0.34,0.39,0.43,0.39,0.41,0.43,0.34,0.41,0.35,0.0,0.34,0.47,0.31,0.0,0.39,0.32,0.36,0.31,0.33,0.35,0.36,0.32,0.35,0.31,0.31,0.32,0.34,0.33,0.33,0.34,0.33,0.41,0.27,0.42,0.33,0.29,0.32,0.31,0.32,0.37,0.27,0.26,0.32,0.38,0.39,0.37,0.28,0.48,0.27,0.3,0.0,0.31,0.32,0.3,0.28,0.24,0.28,0.29,0.27,0.32,0.29,0.24,0.26,0.26,0.31,0.28,0.31,0.35,0.24,0.37,0.33,0.3,0.33,0.29,0.32,0.29,0.32,0.29,0.25,0.24,0.27,0.27,0.31,0.28,0.0,0.23,0.31,0.29,0.26,0.28,0.34,0.26,0.27,0.28,0.28,0.31,0.26,0.26,0.3,0.28,0.29,0.35,0.0,0.26,0.25,0.26,0.29,0.29,0.3,0.26,0.23,0.25,0.27,0.23,0.26,0.0,0.29,0.24,0.26,0.26,0.24,0.35,0.0,0.23,0.29,0.27,0.25,0.23,0.25,0.23,0.0,0.0,0.24,0.27,0.24,0.24,0.0,0.24,0.26,0.0,0.24,0.0,0.23,0.26,0.0,0.27,0.0,0.24,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.0,0.47,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.32,0.24,0.0,0.26,0.33,0.35,0.28,0.0,0.0,0.23,0.25,0.23,0.26,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.15
10/06/2021,0.0,0.61,0.67,0.49,0.61,0.34,0.74,0.64,0.0,0.58,0.51,0.63,0.0,0.56,0.51,0.43,0.45,0.55,0.48,0.47,0.5,0.43,0.5,0.39,0.34,0.41,0.51,0.43,0.44,0.39,0.61,0.41,0.38,0.49,0.36,0.42,0.45,0.48,0.56,0.41,0.38,0.39,0.39,0.42,0.38,0.4,0.38,0.32,0.37,0.35,0.39,0.41,0.34,0.39,0.43,0.39,0.41,0.43,0.34,0.41,0.35,0.0,0.34,0.47,0.31,0.0,0.39,0.32,0.36,0.31,0.33,0.35,0.36,0.32,0.35,0.31,0.31,0.32,0.34,0.33,0.33,0.34,0.33,0.41,0.27,0.42,0.33,0.29,0.32,0.31,0.32,0.37,0.27,0.26,0.32,0.38,0.39,0.37,0.28,0.48,0.27,0.3,0.0,0.31,0.32,0.3,0.28,0.24,0.28,0.29,0.27,0.32,0.29,0.24,0.26,0.26,0.31,0.28,0.31,0.35,0.24,0.37,0.33,0.3,0.33,0.29,0.32,0.29,0.32,0.29,0.25,0.24,0.27,0.27,0.31,0.28,0.0,0.23,0.31,0.29,0.26,0.28,0.34,0.26,0.27,0.28,0.28,0.31,0.26,0.26,0.3,0.28,0.29,0.35,0.0,0.26,0.25,0.26,0.29,0.29,0.3,0.26,0.23,0.25,0.27,0.23,0.26,0.0,0.29,0.24,0.26,0.26,0.24,0.35,0.0,0.23,0.29,0.27,0.25,0.23,0.25,0.23,0.0,0.0,0.24,0.27,0.24,0.24,0.0,0.24,0.26,0.0,0.24,0.0,0.23,0.26,0.0,0.27,0.0,0.24,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.0,0.47,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.32,0.24,0.0,0.26,0.33,0.35,0.28,0.0,0.0,0.23,0.25,0.23,0.26,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.15
10/07/2021,0.0,0.61,0.67,0.48,0.57,0.33,0.75,0.65,0.0,0.58,0.51,0.64,0.0,0.55,0.51,0.43,0.45,0.56,0.49,0.46,0.51,0.44,0.47,0.4,0.33,0.41,0.49,0.43,0.45,0.39,0.6,0.41,0.39,0.51,0.36,0.42,0.45,0.48,0.55,0.41,0.39,0.4,0.39,0.41,0.38,0.41,0.38,0.31,0.38,0.34,0.39,0.41,0.35,0.39,0.44,0.36,0.4,0.44,0.34,0.41,0.35,0.0,0.35,0.47,0.31,0.0,0.39,0.33,0.36,0.31,0.34,0.35,0.36,0.32,0.35,0.31,0.31,0.32,0.35,0.34,0.34,0.34,0.34,0.4,0.25,0.42,0.34,0.3,0.32,0.3,0.33,0.37,0.27,0.26,0.32,0.37,0.38,0.36,0.28,0.46,0.27,0.3,0.0,0.31,0.32,0.3,0.29,0.24,0.27,0.29,0.26,0.32,0.29,0.24,0.24,0.26,0.32,0.29,0.31,0.35,0.23,0.37,0.32,0.3,0.32,0.29,0.32,0.3,0.32,0.3,0.25,0.24,0.28,0.27,0.31,0.28,0.0,0.23,0.31,0.29,0.26,0.28,0.34,0.27,0.27,0.27,0.28,0.32,0.26,0.26,0.3,0.28,0.29,0.35,0.0,0.26,0.24,0.26,0.3,0.29,0.3,0.27,0.23,0.25,0.27,0.23,0.26,0.0,0.28,0.24,0.27,0.26,0.25,0.35,0.0,0.24,0.28,0.28,0.25,0.0,0.25,0.0,0.0,0.0,0.24,0.26,0.24,0.24,0.0,0.24,0.26,0.0,0.24,0.0,0.24,0.26,0.0,0.26,0.0,0.24,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.0,0.46,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.32,0.23,0.0,0.26,0.32,0.34,0.28,0.0,0.0,0.23,0.24,0.23,0.26,0.4,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.08000000000001
10/08/2021,0.0,0.61,0.67,0.48,0.58,0.33,0.75,0.65,0.0,0.58,0.51,0.64,0.0,0.54,0.51,0.44,0.45,0.56,0.49,0.46,0.51,0.44,0.46,0.41,0.33,0.4,0.5,0.43,0.45,0.39,0.59,0.4,0.39,0.51,0.37,0.43,0.45,0.48,0.55,0.41,0.4,0.39,0.39,0.42,0.38,0.41,0.38,0.31,0.38,0.34,0.39,0.41,0.34,0.39,0.44,0.36,0.39,0.43,0.34,0.4,0.35,0.0,0.34,0.47,0.3,0.0,0.38,0.32,0.37,0.31,0.33,0.36,0.36,0.33,0.35,0.31,0.31,0.33,0.35,0.34,0.34,0.33,0.33,0.4,0.25,0.42,0.34,0.3,0.32,0.29,0.33,0.38,0.26,0.26,0.32,0.38,0.38,0.36,0.28,0.46,0.28,0.3,0.0,0.3,0.32,0.3,0.29,0.24,0.28,0.28,0.27,0.32,0.29,0.24,0.24,0.26,0.32,0.29,0.32,0.35,0.23,0.36,0.32,0.29,0.33,0.29,0.33,0.29,0.32,0.3,0.26,0.24,0.27,0.27,0.32,0.27,0.0,0.23,0.31,0.29,0.26,0.28,0.33,0.27,0.28,0.27,0.28,0.32,0.26,0.26,0.31,0.28,0.29,0.36,0.0,0.26,0.24,0.27,0.29,0.29,0.29,0.27,0.23,0.26,0.27,0.23,0.26,0.0,0.28,0.24,0.26,0.26,0.24,0.36,0.0,0.24,0.28,0.28,0.25,0.0,0.23,0.0,0.0,0.0,0.24,0.27,0.24,0.24,0.0,0.24,0.26,0.0,0.24,0.0,0.24,0.24,0.0,0.26,0.0,0.25,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.23,0.26,0.0,0.46,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.32,0.24,0.0,0.27,0.33,0.32,0.28,0.0,0.0,0.23,0.26,0.0,0.26,0.4,0.0,0.0,0.24,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.07
10/11/2021,0.0,0.61,0.69,0.49,0.58,0.34,0.75,0.65,0.0,0.59,0.51,0.64,0.0,0.55,0.5,0.44,0.45,0.55,0.49,0.47,0.51,0.44,0.47,0.41,0.36,0.44,0.5,0.44,0.44,0.39,0.59,0.41,0.39,0.51,0.4,0.42,0.45,0.48,0.54,0.41,0.4,0.39,0.38,0.42,0.39,0.42,0.38,0.31,0.38,0.34,0.39,0.41,0.35,0.38,0.45,0.38,0.39,0.43,0.35,0.41,0.35,0.0,0.34,0.48,0.3,0.0,0.39,0.31,0.38,0.31,0.33,0.36,0.37,0.33,0.35,0.3,0.31,0.33,0.35,0.33,0.34,0.34,0.34,0.41,0.26,0.42,0.34,0.3,0.32,0.28,0.33,0.39,0.26,0.26,0.33,0.38,0.38,0.37,0.29,0.47,0.27,0.31,0.0,0.29,0.31,0.3,0.3,0.24,0.28,0.28,0.27,0.32,0.3,0.24,0.24,0.26,0.33,0.28,0.32,0.36,0.23,0.36,0.32,0.29,0.33,0.29,0.33,0.3,0.33,0.3,0.26,0.24,0.27,0.26,0.33,0.26,0.0,0.23,0.31,0.28,0.26,0.27,0.33,0.26,0.28,0.27,0.28,0.32,0.26,0.27,0.3,0.28,0.3,0.37,0.0,0.26,0.23,0.27,0.29,0.29,0.29,0.3,0.24,0.24,0.27,0.23,0.26,0.0,0.29,0.24,0.26,0.27,0.24,0.35,0.0,0.24,0.29,0.27,0.25,0.24,0.0,0.23,0.0,0.0,0.24,0.27,0.24,0.24,0.0,0.24,0.26,0.0,0.25,0.0,0.24,0.4,0.0,0.26,0.0,0.26,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.23,0.27,0.0,0.45,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.32,0.23,0.0,0.29,0.34,0.33,0.26,0.0,0.0,0.23,0.25,0.0,0.26,0.38,0.0,0.0,0.23,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.58
10/12/2021,0.0,0.61,0.7,0.49,0.58,0.33,0.78,0.65,0.0,0.59,0.51,0.65,0.0,0.55,0.5,0.43,0.45,0.55,0.49,0.47,0.51,0.44,0.46,0.41,0.36,0.44,0.5,0.43,0.44,0.38,0.57,0.42,0.39,0.52,0.41,0.42,0.46,0.49,0.54,0.41,0.4,0.4,0.38,0.42,0.39,0.43,0.37,0.31,0.38,0.34,0.39,0.42,0.35,0.39,0.45,0.38,0.39,0.43,0.35,0.4,0.35,0.0,0.34,0.49,0.3,0.0,0.39,0.31,0.38,0.3,0.33,0.36,0.38,0.32,0.35,0.3,0.31,0.33,0.36,0.34,0.34,0.34,0.34,0.42,0.26,0.43,0.35,0.31,0.32,0.28,0.33,0.39,0.26,0.26,0.33,0.38,0.38,0.35,0.3,0.46,0.27,0.31,0.0,0.28,0.31,0.3,0.3,0.24,0.28,0.28,0.27,0.32,0.3,0.24,0.23,0.26,0.33,0.28,0.33,0.36,0.23,0.36,0.32,0.29,0.33,0.29,0.33,0.3,0.34,0.3,0.26,0.24,0.27,0.27,0.33,0.27,0.0,0.0,0.31,0.29,0.26,0.26,0.33,0.27,0.28,0.27,0.29,0.32,0.26,0.27,0.3,0.28,0.3,0.38,0.0,0.25,0.0,0.27,0.3,0.29,0.29,0.31,0.23,0.24,0.28,0.23,0.25,0.0,0.24,0.25,0.26,0.27,0.25,0.34,0.0,0.25,0.29,0.27,0.25,0.23,0.0,0.23,0.0,0.0,0.24,0.27,0.25,0.24,0.0,0.24,0.27,0.0,0.25,0.0,0.24,0.39,0.0,0.26,0.0,0.27,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.23,0.28,0.0,0.46,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.31,0.23,0.0,0.29,0.34,0.32,0.26,0.0,0.0,0.24,0.28,0.0,0.26,0.0,0.0,0.23,0.24,0.25,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.61
10/13/2021,0.0,0.61,0.7,0.49,0.58,0.33,0.78,0.65,0.0,0.59,0.51,0.65,0.0,0.55,0.5,0.43,0.45,0.55,0.49,0.47,0.51,0.44,0.46,0.41,0.36,0.44,0.5,0.43,0.44,0.38,0.57,0.42,0.39,0.52,0.41,0.42,0.46,0.49,0.54,0.41,0.4,0.4,0.38,0.42,0.39,0.43,0.37,0.31,0.38,0.34,0.39,0.42,0.35,0.39,0.45,0.38,0.39,0.43,0.35,0.4,0.35,0.0,0.34,0.49,0.3,0.0,0.39,0.31,0.38,0.3,0.33,0.36,0.38,0.32,0.35,0.3,0.31,0.33,0.36,0.34,0.34,0.34,0.34,0.42,0.26,0.43,0.35,0.31,0.32,0.28,0.33,0.39,0.26,0.26,0.33,0.38,0.38,0.35,0.3,0.46,0.27,0.31,0.0,0.28,0.31,0.3,0.3,0.24,0.28,0.28,0.27,0.32,0.3,0.24,0.23,0.26,0.33,0.28,0.33,0.36,0.23,0.36,0.32,0.29,0.33,0.29,0.33,0.3,0.34,0.3,0.26,0.24,0.27,0.27,0.33,0.27,0.0,0.0,0.31,0.29,0.26,0.26,0.33,0.27,0.28,0.27,0.29,0.32,0.26,0.27,0.3,0.28,0.3,0.38,0.0,0.25,0.0,0.27,0.3,0.29,0.29,0.31,0.23,0.24,0.28,0.23,0.25,0.0,0.24,0.25,0.26,0.27,0.25,0.34,0.0,0.25,0.29,0.27,0.25,0.23,0.0,0.23,0.0,0.0,0.24,0.27,0.25,0.24,0.0,0.24,0.27,0.0,0.25,0.0,0.24,0.39,0.0,0.26,0.0,0.27,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.23,0.28,0.0,0.46,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.31,0.23,0.0,0.29,0.34,0.32,0.26,0.0,0.0,0.24,0.28,0.0,0.26,0.0,0.0,0.23,0.24,0.25,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.61
10/14/2021,0.0,0.6,0.7,0.48,0.62,0.32,0.77,0.65,0.0,0.59,0.5,0.65,0.0,0.55,0.51,0.43,0.44,0.55,0.5,0.47,0.51,0.44,0.47,0.0,0.36,0.44,0.5,0.39,0.44,0.37,0.55,0.41,0.39,0.52,0.46,0.42,0.46,0.49,0.55,0.4,0.42,0.39,0.39,0.41,0.39,0.43,0.37,0.32,0.38,0.34,0.38,0.42,0.35,0.39,0.44,0.4,0.38,0.44,0.35,0.4,0.34,0.0,0.34,0.49,0.3,0.0,0.4,0.3,0.38,0.29,0.34,0.36,0.37,0.32,0.35,0.29,0.31,0.33,0.37,0.33,0.34,0.34,0.34,0.43,0.25,0.43,0.34,0.31,0.32,0.27,0.33,0.4,0.26,0.26,0.33,0.37,0.38,0.34,0.29,0.46,0.27,0.31,0.0,0.28,0.31,0.29,0.3,0.24,0.28,0.27,0.26,0.31,0.3,0.24,0.23,0.26,0.33,0.28,0.33,0.36,0.23,0.36,0.31,0.29,0.33,0.29,0.33,0.3,0.34,0.3,0.26,0.24,0.27,0.26,0.33,0.27,0.0,0.23,0.31,0.29,0.26,0.26,0.32,0.27,0.28,0.28,0.28,0.33,0.26,0.26,0.31,0.27,0.3,0.38,0.0,0.25,0.23,0.27,0.3,0.29,0.29,0.31,0.23,0.25,0.27,0.23,0.25,0.23,0.23,0.24,0.26,0.27,0.25,0.34,0.0,0.25,0.29,0.26,0.26,0.23,0.0,0.23,0.0,0.0,0.25,0.26,0.25,0.24,0.0,0.24,0.26,0.0,0.25,0.0,0.24,0.38,0.0,0.26,0.0,0.27,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.47,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.31,0.0,0.0,0.3,0.35,0.32,0.26,0.0,0.0,0.23,0.29,0.0,0.25,0.0,0.0,0.0,0.24,0.25,0.23,0.0,0.23,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.43
10/15/2021,0.0,0.6,0.7,0.48,0.66,0.32,0.76,0.66,0.0,0.58,0.5,0.66,0.0,0.55,0.51,0.43,0.43,0.54,0.51,0.47,0.45,0.44,0.48,0.0,0.35,0.43,0.5,0.4,0.44,0.37,0.55,0.42,0.39,0.52,0.47,0.41,0.45,0.48,0.55,0.4,0.42,0.39,0.39,0.41,0.39,0.44,0.38,0.31,0.38,0.34,0.38,0.42,0.35,0.39,0.44,0.43,0.38,0.44,0.34,0.4,0.34,0.0,0.35,0.49,0.3,0.0,0.4,0.3,0.38,0.29,0.34,0.35,0.36,0.33,0.35,0.29,0.3,0.33,0.37,0.33,0.33,0.34,0.34,0.44,0.25,0.42,0.35,0.31,0.31,0.28,0.33,0.38,0.27,0.26,0.32,0.37,0.37,0.35,0.29,0.46,0.27,0.31,0.0,0.28,0.31,0.29,0.3,0.24,0.28,0.27,0.26,0.32,0.3,0.24,0.23,0.26,0.34,0.28,0.33,0.36,0.23,0.37,0.31,0.29,0.33,0.29,0.33,0.3,0.34,0.3,0.25,0.24,0.26,0.26,0.32,0.28,0.0,0.0,0.31,0.29,0.26,0.26,0.32,0.27,0.28,0.27,0.28,0.33,0.26,0.26,0.31,0.27,0.29,0.37,0.0,0.25,0.0,0.27,0.29,0.28,0.29,0.31,0.23,0.25,0.28,0.23,0.26,0.23,0.0,0.24,0.26,0.27,0.27,0.34,0.0,0.25,0.29,0.26,0.27,0.23,0.0,0.23,0.0,0.0,0.25,0.26,0.25,0.24,0.0,0.24,0.26,0.0,0.25,0.0,0.24,0.0,0.0,0.26,0.0,0.27,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.47,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.31,0.0,0.0,0.31,0.35,0.33,0.26,0.0,0.0,0.23,0.31,0.23,0.25,0.0,0.0,0.23,0.24,0.24,0.23,0.0,0.23,0.41,0.39,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.44
